recno,SN,n_SN,Gname,RAG,DEG,Gi,GVhel,Gtype,mag,l_mag,Type,RA2000,DE2000,Disc,Type II Label
747,1990ah, ,U  249,6.5425,13.65333333333333,38.0,5271.0,.SB.7.,18.0,>,II:,6.543333333333332,13.655555555555551,Pollas,Type II
667,1988S, ,M 01-60-40,357.74499999999995,8.681666666666665,70.0,12594.0,.S..1.,19.0,>,II,357.745375,8.674583333333333,Pollas,Type II
994,1995ai, ,N 7794,359.6424999999999,10.728333333333332,43.0,5280.0,.S..5.,17.9,>,II,359.6377499999999,10.723305555555552,Pollas,Type II
2769,2003ld, ,U  148,3.9625,16.089999999999996,77.0,4213.0,.S..5.,16.8,>,II,3.966041666666666,16.089333333333332,"Puckett, Cox",Type II
2388,2002je, ,LEDA212525,6.844999999999999,24.181666666666665,,7465.0, ,17.5,>,II,6.843416666666665,24.18308333333333,"Beutler, Li+ (KAIT)",Type II
2054,2001id, ,U12424,348.2975,10.771666666666665,40.0,10622.0,.S..3*,18.8,>,II,348.2953333333333,10.773666666666664,Li +,Type II
2668,2003hg, ,N 7771,357.8525,20.111666666666665,62.0,4277.0,.SB.1.,16.9,>,II,357.85054166666663,20.11063888888889,"Moore, Li+",Type II
873,1992bj, ,LEDA1727231,350.4625,25.15833333333333,,16788.0, ,19.7,>,II,350.46191666666664,25.15930555555555,Pollas,Type II
2267,2002en, ,U12289,344.9225,24.075,24.0,9986.0,.SB.6.,18.3,>,II,344.9200833333333,24.07152777777777,Li+,Type II
2902,2004dh, ,M 04-1-48,4.499999999999999,24.56333333333333,46.0,5794.0,.S..5.,17.5,>,II,4.501625,24.56236111111111,"Moore, Li+",Type II
791,1991ao, ,U  270,6.992499999999999,32.776666666666664,38.0,4923.0,.S....,17.8,>,II,6.984999999999999,32.77822222222222,Pollas,Type II
697,1989O, ,M 06-01-26,5.27,34.51499999999999,34.0,19187.0,.S....,18.0,>,IIPec,5.275624999999999,34.51780555555555,"Mueller, Mendenhall",Type II
989,1995ad, ,N 2139,90.28499999999998,-23.675,40.0,1843.0,.SBT5.,14.5,>,II,90.27554166666664,-23.67472222222222,Evans,Type II
2936,2004ep, ,I 2152,89.47249999999998,-23.18,46.0,1875.0,.SB.1.,18.6,>,II,89.47358333333332,-23.18286111111111,"Moore, Li+",Type II
817,1992D, ,LEDA842727,90.25,-20.366666666666664,46.0,14990.0,.S....,18.7,>,IIPec,90.24949999999998,-20.36908333333333,"McNaught, Drinkwater",Type II
1998,2001fz, ,N 2280,101.20499999999998,-27.63833333333333,64.0,1906.0,.SAS5.,17.0,>,II,101.20941666666666,-27.62019444444444,BAO Supernova Survey,Type II
1806,2000fp, ,ANON,84.50499999999998,-23.776666666666664,,89938.0, ,22.9,>,II,84.50529166666665,-23.776138888888884,PUC-Padova Supernova Search,Type II
2008,2001gj, ,ANON,84.53249999999998,-23.71,,80944.0, ,22.4,>,II,84.53291666666665,-23.709555555555557,Altavilla et al.,Type II
2185,2002bj, ,N 1821,77.9425,-15.134999999999998,,3608.0,.IBS9.,14.8,>,IIn,77.94329166666665,-15.136333333333331,"Puckett, Newton; Papenkova, Li +",Type II
1265,1997ew, ,ANON,126.10499999999998,3.818333333333333,,176878.0, ,23.9,>,II/Ic:,126.10454166666663,3.818888888888889,"Nugent, Aldering, Castro, Nunes, Quimby",Type II
1264,1997ev, ,ANON,126.08499999999998,3.86,,128911.0, ,23.0,>,II:,126.08449999999998,3.86,"Nugent, Aldering, Castro, Nunes, Quimby",Type II
1477,1999ap, ,ANON,127.44749999999998,4.626666666666666,,11992.0, ,19.4,>,II,127.44774999999998,4.62736111111111,Supernova Cosmology Project,Type II
1446,1999K, ,P22597,120.7775,3.418333333333333,,10729.0, ,21.5,>,II,120.77525,3.414333333333333,High-Z Supernova Search Team,Type II
1282,1998G, ,ANON,120.905,6.169999999999999,,89938.0, ,22.8,>,II:,120.90424999999998,6.170527777777777,High-Z Supernova Search Team,Type II
2970,2004fx, ,M-02-14-3,77.78249999999998,-9.39,86.0,2673.0,.SB.5.,16.9,>,II,77.79862499999999,-9.39211111111111,"Park, Li+",Type II
2721,2003jh, ,M-02-11-30,64.16,-12.398333333333332,70.0,8898.0,.S..3.,17.8,>,IIn,64.15541666666665,-12.39247222222222,"Moore, Li+",Type II
1580,1999et, ,N 1643,70.93249999999999,-5.319999999999999,44.0,4850.0,.SBR4P,17.1,>,II,70.93137499999999,-5.322166666666666,Cappellaro,Type II
966,1995G, ,N 1643,70.93249999999999,-5.3183333333333325,44.0,4850.0,.SBR4P,16.0,>,IIPec,70.93424999999999,-5.314944444444444,"Evans, Shobbrook, Beaman",Type II
1803,2000fm, ,N 1612,68.30499999999999,-4.171666666666666,46.0,,.SBR0.,16.5,>,II,68.31249999999999,-4.177638888888889,"Schwartz, Li, Filippenko +",Type II
1573,1999em, ,N 1637,70.36749999999999,-2.8566666666666665,32.0,717.0,.SBT5.,13.8,=,IIP,70.36315416666666,-2.862730555555556,Lick Observatory Supernova Search,Type II
1458,1999W, ,ANON,64.445,-4.834999999999999,,35975.0, ,23.4,>,II,64.44495833333332,-4.835666666666666,High-Z Supernova Search Team,Type II
1018,1996A, ,LEDA147085,77.695,-3.0049999999999994,,9893.0, ,18.0,>,II,77.69624999999999,-3.006944444444444,Evans,Type II
1826,2001H, ,M-01-10-19,55.17999999999999,-6.414999999999999,65.0,5248.0,.SXR5.,16.6,>,II,55.17937499999999,-6.416416666666666,Holmes,Type II
1627,1999go, ,N 1376,54.27499999999999,-5.043333333333333,21.0,4155.0,.SAS5.,15.5,>,II,54.27383333333333,-5.03861111111111,Lick Observatory Supernova Search,Type II
2780,2003lo, ,N 1376,54.27499999999999,-5.043333333333333,21.0,4155.0,.S..5.,17.2,>,IIn,54.27133333333333,-5.038138888888888,"Puckett, Kerns",Type II
1783,2000es, ,ANON,61.57499999999999,-3.39,,22185.0, ,19.8,>,II,61.574458333333325,-3.388388888888888,Nearby Galaxies Supernova Search team,Type II
1591,1999fe, ,ANON,45.755,0.2133333333333333,,, ,25.0,>,II:,45.75583333333333,0.2140277777777777,Supernova Cosmology Project,Type II
1246,1997ed, ,ANON,56.73499999999999,0.695,,45568.0, ,21.0,>,II:,56.7355,0.6959444444444444,"Regnault, Perdereau",Type II
1602,1999fp, ,ANON,63.75999999999999,4.363333333333332,,101929.0, ,24.1,>,II:,63.760791666666655,4.362888888888889,High-Z Supernova Search Team,Type II
1773,2000ei, ,ANON,64.27999999999999,5.764999999999999,,179876.0, ,22.8,>,II:,64.27991666666665,5.764749999999999,High-Z Supernova Search Team,Type II
999,1995an, ,U 3188,72.95499999999998,8.843333333333332,57.0,3522.0,.S..2.,16.7,>,II,72.95224999999999,8.84436111111111,Mueller,Type II
2409,2002jz, ,U 2984,63.30249999999999,13.419999999999998,48.0,1543.0,.S..7.,15.9,>,IIb:,63.30216666666666,13.418694444444442,"Puckett, Tigner",Type II
2340,2002hi, ,ANON,109.97499999999998,17.971666666666664,,18287.0, ,17.9,>,IIn,109.97533333333332,17.97172222222222,Li+,Type II
961,1995B, ,LEDA1658072,109.39,21.825,,9900.0, ,19.0,>,II,109.39091666666666,21.82361111111111,Pollas,Type II
1564,1999ed, ,U 3555,102.4975,25.635,30.0,4835.0,.SBT4.,17.8,>,II,102.50395833333332,25.63180555555555,Lick Observatory Supernova Search,Type II
732,1990S, ,M-05-29-06,181.39,-30.16166666666666,66.0,7539.0,.S..2.,16.1,=,II:,181.38791666666663,-30.161111111111108,Antezana,Type II
2807,2004Q, ,E 507-G11,191.9175,-26.2,64.0,7483.0,.SB.4.,18.4,>,II,191.917125,-26.206472222222217,"Burket, Li+",Type II
1530,1999cr, ,E 576-G34,200.0775,-20.14833333333333,90.0,3000.0,.S..6.,18.0,>,II,200.07625,-20.14736111111111,Antezana,Type II
1440,1999E, ,LEDA3098299,199.32,-18.551666666666662,62.0,7740.0,.S....,16.0,>,IIn,199.3182083333333,-18.55372222222222,Antezana,Type II
2590,2003eg, ,N 4727 ?,192.74,-14.333333333333332,46.0,7495.0,?SB.4.,15.8,>,II,192.74304166666664,-14.333638888888888,"Ganeshalingam, Graham, Pugh, Li+",Type II
1030,1996M, ,LEDA944210,192.8175,-13.019999999999998,,5996.0, ,18.0,>,II,192.823875,-13.019916666666663,McNaught,Type II
2589,2003ef, ,N 4708,192.4225,-11.093333333333332,43.0,4103.0,.SB.2.,16.3,>,II,192.42604166666663,-11.091527777777776,"Weisz, Li+",Type II
1276,1998A,*,I 2627,167.47249999999997,-23.726666666666663,40.0,2087.0,.SBS4*,17.0,>,II,167.4597083333333,-23.728638888888884,"Williams, Woodings, Martin",Type II
2814,2004X, ,P 34628,169.81499999999997,-15.734999999999998,,3917.0,.E....,18.1,>,II,169.81270833333332,-15.734638888888886,"Pugh, Li+",Type II
1184,1997bt, ,LEDA114234,166.56249999999997,-11.606666666666666,,19428.0, ,19.5,>,II,166.56291666666664,-11.606944444444444,Hardin,Type II
1040,1996W, ,N 4027,179.87499999999997,-19.266666666666666,44.0,1671.0,.SBS6.,15.1,>,II,179.87075,-19.25608333333333,"Li, Qiu, Qiao, Ma, Hu",Type II
1363,1998cj, ,N 4263,184.925,-12.224999999999998,62.0,4234.0,.SXT3P,17.2,>,II,184.93041666666664,-12.228277777777777,"Regnault, Perdereau",Type II
2128,2002E, ,N 4129,182.2225,-9.036666666666664,78.0,1174.0,.SBS2*,16.8,>,II,182.22041666666664,-9.037,"Swift, Li +",Type II
2588,2003ee, ,ANON,173.35249999999996,-9.989999999999998,,6295.0, ,16.5,>,IIn,173.3520833333333,-9.990666666666666,"Wood-Vasey, Aldering, Nugent",Type II
1354,1998ca, ,ANON,183.3775,-6.396666666666666,,8394.0, ,18.8,>,II,183.3718333333333,-6.394999999999999,"Perdereau, Regnault",Type II
1466,1999ae, ,LEDA1055291,177.84999999999997,-4.653333333333332,,22853.0, ,21.2,>,II,177.85199999999998,-4.652611111111111,Supernova Cosmology Project,Type II
1167,1997bc, ,ANON,179.78499999999997,-0.5549999999999999,,77946.0, ,22.1,>,II,179.7844583333333,-0.5557222222222221,High-Z Supernova Search Team,Type II
1649,2000N, ,M-02-34-54,201.98,-13.423333333333332,44.0,3990.0,.SB.4.,17.3,>,II,201.984125,-13.413416666666665,Lick Observatory Supernova Search,Type II
2248,2002du, ,ANON,208.325,-11.624999999999998,,62956.0, ,22.2,>,II,208.32616666666664,-11.624666666666664,Altavilla+,Type II
2214,2002cm, ,LEDA962524,208.015,-11.721666666666666,,26082.0, ,22.3,>,II,208.01529166666663,-11.719027777777775,"Altavilla, Benetti et al.",Type II
1709,2000bv, ,ANON,194.87,-12.335,,35975.0, ,20.6,>,II:,194.8695833333333,-12.335444444444445,"EROS, European Supernova Cosmology Consortium, et al",Type II
759,1991H, ,Reiz3080,194.725,-10.731666666666666,,5396.0, ,17.5,>,II,194.72554166666663,-10.733888888888888,McNaught,Type II
2534,2003cb, ,N 4885,195.14,-6.853333333333333,,3366.0, ,17.9,>,II,195.13854166666664,-6.852583333333333,"Schwartz, Holvorcem+",Type II
1849,2001ae, ,I 4229,200.61,-2.418333333333333,38.0,6978.0,PSBR3P,17.3,>,II,200.609,-2.4236111111111107,"Friedman, Li +",Type II
1885,2001bq, ,N 5534,214.4175,-7.418333333333332,32.0,2633.0,PSBS2P,15.1,>,II,214.4255833333333,-7.4168611111111105,Itagaki,Type II
2257,2002ed, ,N 5468,211.645,-5.453333333333332,21.0,2845.0,.SXT5.,16.4,>,II,211.65925,-5.457777777777777,Monard,Type II
1705,2000br, ,LEDA1063998,210.96,-4.018333333333333,,, ,19.7,>,II,210.95916666666665,-4.017138888888888,"Strolger, Nearby Galaxies Supernova Search",Type II
1314,1998am, ,ANON,205.34,-0.5433333333333332,,72000.0, ,23.8,>,II,205.3390833333333,-0.5427222222222221,High-Z Supernova Search Team,Type II
1105,1996cj, ,ANON,206.9075,2.438333333333333,,56961.0, ,23.5,>,II,206.90754166666665,2.437472222222222,Supernova Cosmology Project,Type II
2797,2004G, ,N 5668,218.3525,4.449999999999999,30.0,1583.0,.S..6.,16.8,>,II,218.33916666666664,4.447083333333333,Kushida,Type II
561,1983K, ,N 4699,192.26,-8.663333333333332,41.0,1394.0,.SBT3.,12.4,=,IIPL,192.301,-8.628444444444444,Wischnjewsky,Type II
1623,1999gk, ,N 4653,190.9625,-0.5616666666666665,27.0,2626.0,.SBT5.,15.7,>,II,190.96629166666665,-0.5487222222222221,Berlind,Type II
2546,2003cn, ,I 849,196.9125,-0.9416666666666664,34.0,5430.0,.S..5.,18.1,>,II,196.904375,-0.9471944444444444,"Papenkova, Li+",Type II
1505,1999br, ,N 4900,195.165,2.5,17.0,960.0,.SBT5.,15.8,>,IIPec,195.17416666666665,2.496055555555555,Lick Observatory Supernova Search,Type II
688,1989F, ,U 8084,194.5925,2.793333333333333,34.0,2777.0,.SBS7.,16.5,>,IIPec:,194.5970833333333,2.79875,"Schildknecht, Wild",Type II
1171,1997bg, ,ANON,190.165,-0.3999999999999999,,56961.0, ,23.5,>,II,190.16466666666665,-0.4007499999999999,High-Z Supernova Search Team,Type II
2593,2003ej, ,U 7820,189.7975,0.7166666666666666,32.0,5090.0,.SB.5.,16.3,>,II,189.79625,0.725111111111111,"Ganeshalingam, Graham, Pugh, Li+",Type II
1024,1996G, ,ANON,187.225,-0.0783333333333333,,122915.0, ,23.3,>,II:,187.2243333333333,-0.0790555555555555,High-Z Supernova Search Team,Type II
1626,1999gn, ,N 4303,185.4775,4.471666666666666,17.0,1566.0,.SXT4.,15.6,>,II,185.4875833333333,4.462666666666666,Dimai,Type II
194,1961I, ,N 4303,185.4775,4.471666666666666,17.0,1566.0,.SXT4.,13.0,=,II:,185.5017083333333,4.470333333333333,Humason,Type II
2202,2002ca, ,U 8521,203.1275,1.8483333333333327,34.0,3277.0,RSBR2P,17.3,>,II,203.13129166666664,1.8450277777777773,"Puckett, Kerns; Li +",Type II
968,1995I, ,ANON,200.25,3.5966666666666662,,22484.0, ,19.5,>,II,200.249375,3.598944444444444,Pollas,Type II
1205,1997co, ,N 5125,201.0025,9.71,38.0,6980.0,.S..3.,17.0,>,II,201.00491666666665,9.706361111111107,BAO Supernova Survey,Type II
1836,2001R, ,N 5172,202.33,17.051666666666666,59.0,4030.0,.SB.4.,18.5,>,II,202.32054166666663,17.044777777777774,"Weisz, Modjaz, Li +",Type II
1023,1996F, ,ANON,162.515,-9.374999999999998,,131909.0, ,22.5,>,II:,162.5150833333333,-9.375055555555557,High-Z Supernova Search Team,Type II
1653,2000R, ,LEDA1031379,150.33999999999995,-6.565,,2998.0, ,19.4,>,IIL,150.33862499999998,-6.565944444444444,EROS,Type II
1708,2000bu, ,LEDA3263640,171.7975,-6.386666666666666,,14990.0, ,19.4,>,II:,171.7977083333333,-6.387388888888888,"EROS, European Supernova Cosmology Consortium, et al",Type II
1489,1999bb, ,ANON,166.31749999999997,-6.025,,53963.0, ,20.6,>,II,166.31862499999997,-6.025694444444444,"Nearby Galaxies Supernova Search team, Supernova Cosmology Project",Type II
1710,2000bw, ,LEDA 96685,167.45749999999998,-4.413333333333333,,35975.0, ,20.5,>,II:,167.4577083333333,-4.412888888888888,"EROS, European Supernova Cosmology Consortium, et al",Type II
1717,2000cd, ,ANON,164.2025,-5.578333333333332,,14090.0, ,18.2,>,IIn,164.20287499999998,-5.577999999999999,Nearby Galaxies Supernova Search Team,Type II
1822,2001D, ,I  728,176.20999999999998,-1.6016666666666663,62.0,8499.0,.SBT3.,17.1,>,II,176.21237499999998,-1.605111111111111,"Modjaz, Li +",Type II
1880,2001bk, ,ANON,171.38249999999996,-1.7333333333333332,,12891.0, ,18.2,>,II,171.383875,-1.7336944444444442,QUEST collaboration,Type II
2169,2002at, ,N 3720,173.08999999999995,0.8033333333333332,32.0,5936.0,.SA.1*,17.8,>,II:,173.09145833333332,0.8024444444444443,"Swift, Li +",Type II
1164,1997az, ,ANON,170.77249999999998,-0.2649999999999999,,11992.0, ,19.0,>,II,170.77320833333332,-0.2654444444444444,High-Z Supernova Search Team,Type II
1321,1998at, ,ANON,163.72749999999996,-3.736666666666666,,119917.0, ,23.8,>,II,163.72654166666663,-3.736111111111111,Supernova Cosmology Project,Type II
1450,1999O, ,ANON,160.52249999999998,-0.4833333333333333,,62956.0, ,24.1,>,II,160.52174999999997,-0.4833888888888888,High-Z Supernova Search Team,Type II
1175,1997bk, ,ANON,160.51,0.0299999999999999,,83942.0, ,22.4,>,II,160.50879166666664,0.0300583333333333,High-Z Supernova Search Team,Type II
1287,1998L, ,ANON,173.40249999999995,4.584999999999999,,, ,23.6,>,II:,173.40262499999997,4.58461111111111,High-Z Supernova Search Team,Type II
2541,2003ci, ,U 6212,167.60249999999996,4.829999999999999,56.0,9091.0,.S..4.,17.5,>,II,167.59929166666663,4.826638888888888,"Swift, Li+",Type II
967,1995H, ,N 3526,166.735,7.173333333333332,84.0,1420.0,.SA.5P,15.7,>,II,166.73091666666664,7.17211111111111,Mueller,Type II
1703,2000bp, ,LEDA3257170,148.58499999999998,-4.853333333333333,,17301.0, ,19.8,>,II,148.5859583333333,-4.853694444444444,"Strolger, Nearby Galaxies Supernova Search",Type II
1305,1998ad, ,ANON,142.4825,-5.366666666666666,,132000.0, ,23.4,>,II:,142.48212499999997,-5.366472222222222,High-Z Supernova Search Team,Type II
1307,1998af, ,ANON,142.65499999999997,-5.081666666666666,,69000.0, ,23.7,>,II,142.65408333333332,-5.08086111111111,High-Z Supernova Search Team,Type II
1457,1999V, ,ANON,142.45999999999998,-4.738333333333332,,59958.0, ,23.6,>,II:,142.4589583333333,-4.738555555555555,High-Z Supernova Search Team,Type II
685,1989C, ,U 5249,146.93749999999997,2.6266666666666665,79.0,1882.0,.SB.6.,14.8,=,IIn,146.93954166666666,2.626694444444444,Wild,Type II
582,1984E, ,N 3169,153.55999999999997,3.468333333333333,59.0,1238.0,.SAS1P,15.2,=,IIL,153.54587499999997,3.470277777777777,"Metlova, Okazaki, Evans",Type II
1843,2001Y, ,N 3362,161.21499999999995,6.596666666666666,40.0,8290.0,.SX.5.,18.1,>,II,161.2100833333333,6.597444444444443,"Li, Modjaz +",Type II
2856,2004bn, ,N 3441,163.12999999999997,7.224999999999999,59.0,6533.0,.S..5.,18.7,>,II,163.12941666666666,7.22811111111111,"Singer, Burket, Li+",Type II
2183,2002bh, ,U 5286,147.77499999999998,9.008333333333333,48.0,5198.0,.SA.6.,17.1,>,II,147.7773333333333,9.001583333333333,"Ganeshalingam, Li +",Type II
2338,2002hg, ,N 3306,159.2925,12.651666666666666,68.0,2889.0,.SBS9.,16.7,>,II,159.29416666666663,12.65361111111111,Boles,Type II
1179,1997bo, ,P39731,184.97,7.729999999999999,,3779.0,.I...,15.7,>,II,184.96941666666663,7.730472222222221,"Qiao, Li, Qiu, Zhang, Hu",Type II
841,1992ad,*,N 4411B,186.695,8.883333333333333,17.0,1270.0,.SBS5.,13.5,>,II,186.70679166666665,8.877333333333333,Evans,Type II
606,1985G, ,N 4451,187.17,9.258333333333333,52.0,864.0,.S..4.,15.0,=,IIP,187.1683333333333,9.26111111111111,Horiguchi,Type II
2833,2004aq, ,N 4012,179.61499999999998,10.021666666666665,77.0,4182.0,.S..3.,17.5,>,II,179.61354166666663,10.017916666666665,Armstrong,Type II
1475,1999an, ,I  755,180.29,14.103333333333332,90.0,1507.0,.SB.3.,15.0,>,II,180.29404166666663,14.103416666666664,"Wei, Cao, Qiu, Qiao, Hu",Type II
622,1986E, ,N 4302,185.4275,14.601666666666665,90.0,1149.0,.S..5.,12.6,=,IIL,185.421875,14.632055555555551,Candeo,Type II
624,1986I, ,N 4254,184.705,14.418333333333331,30.0,2407.0,.SAS5.,13.9,=,IIP,184.7168333333333,14.412249999999998,Pennypacker et al.,Type II
649,1988A, ,N 4579,189.435,11.818333333333332,38.0,1519.0,.SBT3.,14.3,=,IIP,189.4315833333333,11.80547222222222,"Ikeya, Evans, Pollas, Horiguchi",Type II
1629,1999gq, ,N 4523,188.4525,15.168333333333331,21.0,262.0,.SBS9.,14.5,>,II,188.4513333333333,15.180055555555551,Lick Observatory Supernova Search,Type II
1844,2001Z, ,I 3528,188.7325,15.564999999999998,0.0,13828.0,.SXR3.,17.7,>,II,188.73279166666663,15.568749999999998,"Modjaz, Li +",Type II
639,1987K, ,N 4651,190.9275,16.39333333333333,50.0,805.0,.SAT5.,14.2,=,IIb,190.92154166666663,16.395805555555555,Pennypacker et al.,Type II
1249,1997eg,*,N 5012,197.905,22.915,57.0,2619.0,.SBT5.,15.7,>,IIn,197.9029583333333,22.92469444444444,Aoki,Type II
496,1979C, ,N 4321,185.73,15.82333333333333,36.0,1571.0,.SXS4.,11.6,=,IIL,185.74429166666664,15.797694444444442,G.Johnson,Type II
636,1987F,*,N 4615,190.4075,26.075,71.0,4716.0,.S..5.,15.2,=,IIn,190.4124583333333,26.072888888888887,Metlova,Type II
1183,1997bs,*,N 3627,170.06249999999997,12.991666666666664,64.0,727.0,.SBS3.,17.1,=,IIn,170.059375,12.97211111111111,"Treffers, Peng, Filippenko, Richmond",Type II
1829,2001K, ,I  677,168.48749999999998,12.301666666666666,69.0,3249.0,.S..4.,16.3,>,II,168.4838333333333,12.301694444444443,"Qiu, Hu; Armstrong",Type II
2575,2003dq, ,ANON,166.18999999999997,15.446666666666664,,13790.0, ,18.9,>,II,166.1893333333333,15.447055555555554,"Wood-Vasey, Aldering, Nugent, Kulkarni",Type II
2554,2003cv, ,ANON,169.4525,19.151666666666664,,8394.0, ,17.6,>,IIPec,169.45149999999998,19.15236111111111,"Wood-Vasey, Aldering, Nugent",Type II
1516,1999cd, ,N 3646,170.42999999999998,20.17,60.0,4248.0,.S..4.,17.0,>,II,170.4287083333333,20.15669444444444,Lick Observatory Supernova Search,Type II
696,1989N, ,N 3646,170.42999999999998,20.171666666666663,60.0,4248.0,.S..4.,14.0,>,II,170.422375,20.15847222222222,Mikolajczak,Type II
673,1988Z, ,M 03-28-22,162.95499999999998,15.999999999999998,,6595.0,.I....,16.4,>,IIn,162.95874999999998,16.000277777777775,"Candeo, Pollas",Type II
2031,2001hg, ,N 4162,182.9675,24.12333333333333,56.0,2569.0,RSAT4.,17.4,>,II,182.9715833333333,24.11372222222222,"Puckett, Sehgal",Type II
2344,2002hm, ,N 4016,179.62249999999997,27.52833333333333,56.0,3448.0,.SB.7.,16.9,>,II,179.62324999999998,27.52919444444444,Boles,Type II
2484,2003ac, ,I 3203,185.44,25.885,90.0,6910.0,.S..3.,18.9,>,II,185.44729166666664,25.875861111111107,"Swift, Li+",Type II
2126,2002C, ,I 3376,186.96,26.99333333333333,46.0,7165.0,RSB.1.,16.7,>,II,186.96941666666663,27.00169444444444,"Swift, Li +",Type II
1582,1999ev, ,N 4274,184.9625,29.614999999999995,68.0,930.0,RSBR2.,14.4,>,II,184.95129166666663,29.62233333333333,Boles,Type II
2990,2004gr, ,N 3678,171.56499999999997,27.866666666666664,21.0,7210.0,.S..4.,17.9,>,II,171.56258333333332,27.86852777777777,LOSS,Type II
2762,2003kw, ,M 05-27-049,169.5475,30.395,56.0,8012.0,.SB.4.,18.5,>,II,169.550875,30.39486111111111,Armstrong,Type II
1790,2000ez, ,N 3995,179.43249999999998,32.29333333333333,72.0,3254.0,.SB.9P,16.8,>,II,179.44062499999998,32.296972222222216,Armstrong,Type II
2794,2004D, ,U 6916,179.11749999999998,39.74166666666666,71.0,6182.0,.SB.4.,19.0,>,II,179.11591666666664,39.73797222222222,"Swift, Burket, Pugh, Foley, Filippenko, Li+",Type II
1900,2001cf, ,U 7020,180.6525,41.05333333333333,36.0,6132.0,.SAT4.,18.0,>,IIb,180.6318333333333,41.04969444444444,Sala,Type II
2275,2002ev, ,ANON,305.75249999999994,-1.8016666666666663,,, ,18.7,>,II,305.75354166666665,-1.8040555555555555,Wood-Vasey et al.,Type II
2276,2002ew, ,LEDA1150959,313.62749999999994,-0.1399999999999999,,8904.0, ,17.7,>,II,313.6270833333333,-0.1405555555555555,Wood-Vasey et al.,Type II
2611,2003fb, ,U11522,302.955,5.763333333333333,62.0,5259.0,.S..4.,18.6,>,II,302.9597083333333,5.760444444444444,"Papenkova, Li+",Type II
1694,2000bg, ,N 6240,253.245,2.4016666666666664,62.0,7339.0,?S..0.,17.4,>,IIn,253.2422083333333,2.3973611111111106,Lick Observatory Supernova Search,Type II
1868,2001ax, ,LEDA3092498,241.8075,-0.0783333333333333,,9339.0, ,17.5,>,II,241.80704166666663,-0.0803333333333333,QUEST collaboration,Type II
1715,2000cb, ,I 1158,240.3925,1.708333333333333,56.0,1927.0,.SBR5.,16.4,>,II,240.3839583333333,1.7063888888888887,Lick Observatory Supernova Search,Type II
1209,1997cs,*,LEDA1240278,228.41,2.895,,11072.0, ,17.4,>,IIPec,228.41575,2.895694444444444,Mueller,Type II
2592,2003ei, ,P 58267,247.17,12.765,,7993.0, ,16.9,>,IIn,247.16791666666663,12.768277777777776,"Ganeshalingam, Graham, Pugh, Li+",Type II
1855,2001ak, ,U11188,274.37499999999994,18.90333333333333,87.0,5285.0,.S..6.,18.1,>,II,274.381,18.90022222222222,"Schwartz, Li +",Type II
839,1992ab, ,N 6389,263.1675,16.403333333333332,44.0,3119.0,.S..4.,17.0,>,II,263.1883333333333,16.396111111111107,Mueller,Type II
1648,2000M, ,N 6389,263.165,16.401666666666664,44.0,3119.0,.S..4.,16.8,>,II,263.16529166666663,16.398361111111107,Migliardi,Type II
1945,2001dy, ,P59568,256.24999999999994,23.16833333333333,47.0,8963.0,.S..3.,18.0,>,II,256.2475833333333,23.168388888888884,"Puckett, Marcus",Type II
2923,2004ec, ,U10717,257.0225,26.37833333333333,36.0,12589.0,.S..6.,17.3,>,IIn,257.0206666666666,26.379,Boles,Type II
2837,2004au, ,M 04-42-002,265.51,25.62,,7800.0, ,18.7,>,II,265.51241666666664,25.61997222222222,Li+,Type II
2058,2001ih, ,M 06-40-3,271.43999999999994,34.751666666666665,48.0,7396.0,.S....,17.3,>,IIb:,271.43749999999994,34.75111111111111,Boles,Type II
2988,2004gp, ,ANON,73.4125,-68.78333333333332,,20086.0, ,21.0,>,II,73.41233333333332,-68.7841111111111,"Garg, Huber, Garnavich, Challis, Stubbs, SuperMACHO collaboration",Type II
2973,2004ga, ,ANON,89.7575,-71.61666666666666,,32977.0, ,19.7,>,II,89.54791666666665,-71.61675,"Garg, Blondin, Challis, Stubbs, SuperMACHO collaboration (+ Aguilera, Prieto, Bramich, Huber, Minniti)",Type II
632,1987A, ,LMC,80.89499999999998,-69.75666666666666,32.0,278.0,.SBS9.,2.9,=,IIPec,83.86654166666665,-69.26972222222221,"Shelton, Duhalde, Jones",Type II
492,1978K, ,N 1313,49.56499999999999,-66.49666666666666,40.0,475.0,.SBS6.,16.0,>,IIPec,49.41087499999999,-66.5511111111111,"Ryder, M.Dopita  et al.",Type II
627,1986L, ,N 1559,64.40749999999998,-62.78499999999999,58.0,1292.0,.SBS5.,14.6,=,IIL,64.37249999999999,-62.78444444444444,Evans,Type II
1215,1997cy, ,ANON,68.22749999999999,-61.71666666666666,,19260.0, ,17.4,>,IIn:,68.22858333333332,-61.71597222222221,Mount Stromlo Abell Cluster Supernova Search Team,Type II
950,1994ad, ,E 152-G26,27.3675,-56.05333333333333,55.0,6157.0,RSBR1.,18.0,>,II,27.366041666666664,-56.04391666666666,McNaught,Type II
864,1992ba,*,N 2082,85.46249999999999,-64.30166666666666,27.0,1104.0,.SBR3.,15.4,=,IIP,85.44641666666665,-64.30019444444443,Evans,Type II
760,1991I, ,LEDA447040,81.60749999999999,-52.22666666666666,,10793.0, ,18.5,>,II,81.60670833333332,-52.2258611111111,McNaught,Type II
