recno,SN,n_SN,Gname,RAG,DEG,Gi,GVhel,Gtype,mag,l_mag,Type,RA2000,DE2000,Disc,Type I Label
1166,1997bb, ,ANON,187.2525,0.1533333333333333,,155892.0, ,22.1,>,Ia,187.253,0.1531388888888888,High-Z Supernova Search Team,Type I
1188,1997bx, ,ANON,186.3,0.0816666666666666,,104927.0, ,23.0,>,Ia,186.29916666666665,0.0817694444444444,High-Z Supernova Search Team,Type I
933,1994M, ,N 4493,187.785,0.6116666666666666,,6943.0,DE+..P,16.3,=,Ia,187.78591666666665,0.6055277777777777,Wild,Type I
2860,2004br, ,N 4493,187.785,0.6133333333333333,,6943.0,.E....,16.3,>,IaPec,187.7825,0.6132222222222221,"Graham, Foley+",Type I
517,1981B, ,N 4536,188.6125,2.188333333333333,68.0,1808.0,.SBT4.,12.0,=,Ia,188.62341666666663,2.199888888888889,Tsvetkov,Type I
918,1993aj, ,LEDA 157322,181.09,-0.7199999999999999,83.0,23264.0,.S....,18.5,>,Ia:,181.088125,-0.7205277777777777,Pollas,Type I
1046,1996ac, ,P40346,186.0475,1.403333333333333,48.0,7685.0,.L....,16.5,>,Ia,186.0468333333333,1.4040833333333331,McNaught,Type I
635,1987D, ,U 7370,184.92,2.0816666666666666,78.0,2217.0,.SB.4P,14.0,>,Ia,184.92129166666663,2.074111111111111,Metlova,Type I
771,1991T, ,N 4527,188.5375,2.653333333333333,73.0,1736.0,.SBS4.,11.6, ,IaPec?,188.54254166666664,2.665722222222222,"Knight, Evans, Villi, Cortini, W.Johnson",Type I
173,1960F, ,N 4496A,187.9125,3.938333333333333,41.0,1730.0,.SBT7.,11.6,=,Ia,187.92525,3.946638888888888,Humason,Type I
2853,2004bk, ,N 5246,204.3725,4.105,40.0,6906.0,.SB.3.,15.9,>,Ia,204.36966666666663,4.103138888888888,"Pugh, Li+",Type I
2561,2003dc, ,ANON,208.59,5.77,,20086.0, ,18.3,>,Ia,208.59041666666664,5.76925,"Wood-Vasey, Aldering, Nugent, Brar",Type I
2184,2002bi, ,U 8527,203.225,9.52,82.0,6986.0,.S..7.,16.2,>,Ia,203.226875,9.521666666666665,Li +,Type I
2225,2002cx, ,P45981,198.455,6.963333333333332,,7184.0, ,17.6,=,Ia,198.45716666666664,6.95886111111111,"Wood-Vasey, Aldering, Nugent",Type I
2852,2004bj, ,M 01-34-013,199.07,7.046666666666666,,15033.0,.E....,18.3,>,Ia,199.075125,7.047972222222222,"Pugh, Li+",Type I
1356,1998cc, ,N 5172,202.33,17.051666666666666,59.0,4030.0,.SXT4*,15.3,>,Ib,202.3304583333333,17.045111111111108,"Li, Modjaz, Treffers, Filippenko",Type I
1496,1999bi, ,ANON,165.31499999999997,-11.755,,37174.0, ,20.5,>,Ia,165.31566666666663,-11.75422222222222,"EROS, Supernova Cosmology Project",Type I
1483,1999av, ,LEDA 992274,163.95749999999998,-9.339999999999998,,14990.0,.E....,18.6,>,Ia,163.95708333333332,-9.339694444444444,Wise Observatory Optical Transients Search,Type I
970,1995K, ,ANON,162.69499999999996,-9.251666666666663,,143400.0,.S..4.,22.5,>,Ia:,162.69562499999998,-9.25222222222222,Schmidt et al.,Type I
2526,2003bt, ,M-01-28-006,163.84749999999997,-7.653333333333332,21.0,7972.0,.SB.5.,16.7,>,Ia,163.84366666666665,-7.653416666666666,"Schwartz, Holvorcem",Type I
1027,1996J, ,ANON,152.6375,-12.618333333333332,,89938.0, ,22.5,>,Ia,152.63837499999997,-12.618111111111109,High-Z Supernova Search Team,Type I
1022,1996E, ,ANON,152.58499999999998,-12.553333333333333,,128911.0, ,22.2,>,Ia,152.5845,-12.552555555555552,High-Z Supernova Search Team,Type I
1487,1999az, ,ANON,154.735,-10.421666666666663,,44969.0, ,20.5,>,Ia,154.734875,-10.421694444444444,"Nearby Galaxies Supernova Search team, Supernova Cosmology Project",Type I
1449,1999N, ,ANON,151.11749999999998,-7.598333333333333,,161888.0, ,23.3,>,Ia,151.11637499999998,-7.597527777777777,High-Z Supernova Search Team,Type I
1448,1999M, ,ANON,151.445,-7.458333333333332,,149896.0, ,23.4,>,Ia,151.44416666666663,-7.458694444444443,High-Z Supernova Search Team,Type I
1037,1996T, ,ANON,151.36499999999998,-7.456666666666665,,71950.0, ,21.0,>,Ia,151.36524999999995,-7.456638888888888,High-Z Supernova Search Team,Type I
1654,2000S, ,M-01-27-20,158.7325,-6.471666666666666,66.0,5996.0,.S..5.,20.9,>,Ic:,158.73287499999998,-6.473888888888888,EROS,Type I
1707,2000bt, ,LEDA155002,154.075,-5.743333333333332,,11992.0, ,19.6,>,Ia,154.07524999999998,-5.746472222222222,"EROS, European Supernova Cosmology Consortium, et al",Type I
2396,2002jm, ,I 603,154.855,-5.656666666666666,52.0,5400.0,.S..1.,17.5,>,IaPec,154.855,-5.654027777777777,"Ganeshalingam, Li+",Type I
1488,1999ba, ,LEDA3258493,154.82999999999998,-2.826666666666666,,27899.0, ,20.0,>,Ia,154.83070833333332,-2.8275,"Nearby Galaxies Supernova Search team, Supernova Cosmology Project",Type I
1473,1999al, ,LEDA1018888,167.605,-7.443333333333332,,19487.0, ,19.4,>,Ic,167.60699999999997,-7.44361111111111,Supernova Cosmology Project,Type I
1442,1999G, ,LEDA3264703,168.91249999999997,-5.489999999999999,,30119.0, ,21.4,>,Ia,168.91304166666663,-5.490222222222221,EROS,Type I
1441,1999F, ,ANON,171.81499999999997,-6.174999999999999,,32532.0, ,19.8,>,Ia,171.81270833333332,-6.175944444444443,EROS,Type I
1484,1999aw, ,ANON,165.40249999999995,-6.1083333333333325,,11992.0, ,16.8,=,Ia,165.40154166666665,-6.108777777777777,Wise Observatory Optical Transients Search,Type I
1499,1999bl, ,ANON,168.05749999999998,-5.078333333333332,,89938.0, ,21.2,>,Ia,168.05666666666664,-5.079111111111111,"EROS, Supernova Cosmology Project",Type I
1149,1997ak,*,ANON,164.22249999999997,-4.23,,104927.0, ,24.4,>,Ia:,164.22145833333332,-4.230805555555555,Supernova Cosmology Project,Type I
1324,1998aw, ,ANON,164.06249999999997,-4.256666666666666,,131909.0, ,25.0,>,Ia,164.06258333333332,-4.255972222222222,Supernova Cosmology Project,Type I
1129,1997Q, ,ANON,164.21499999999995,-3.976666666666666,,131909.0,.L....,22.5,>,Ia,164.2145,-3.976916666666666,Supernova Cosmology Project,Type I
1130,1997R, ,ANON,164.32999999999998,-3.915,,194865.0,.S..2.,24.4,>,Ia,164.33012499999998,-3.9143611111111114,Supernova Cosmology Project,Type I
1131,1997S, ,ANON,164.46499999999995,-3.7633333333333328,,182873.0, ,23.6,>,Ia,164.4649583333333,-3.7630277777777774,Supernova Cosmology Project,Type I
1187,1997bw,*, ,172.67499999999998,-0.6316666666666666,,149896.0, ,24.0,>,Ia,172.6750833333333,-0.6323777777777777,High-Z Supernova Search Team,Type I
1035,1996R, ,ANON,169.0425,-0.1916666666666666,,46818.0, ,20.6,>,Ia,169.04316666666665,-0.1942499999999999,High-Z Supernova Search Team,Type I
1190,1997bz,*,LEDA1187213,170.6075,1.1899999999999995,,8943.0, ,17.5,>,Ia,170.60608333333332,1.1893055555555554,Mount Stromlo Abell Cluster Supernova Search Team,Type I
2488,2003ag, ,U 6440,171.50499999999997,1.9833333333333327,51.0,6845.0,.SBT4.,16.1,=,Ia,171.50758333333332,1.9841111111111107,"Swift, Ganeshalingam, Li+",Type I
1148,1997aj,*,ANON,163.96999999999997,-3.983333333333333,,174179.0,.....P,23.8,>,Ia,163.97074999999998,-3.9839722222222216,Supernova Cosmology Project,Type I
1128,1997P, ,ANON,163.9825,-3.946666666666666,,140902.0, ,23.0,>,Ia,163.98304166666665,-3.946722222222222,Supernova Cosmology Project,Type I
1107,1996cl, ,ANON,164.24749999999997,-3.626666666666666,,248228.0,.S..0.,23.5,>,Ia:,164.24637499999997,-3.6267777777777774,Supernova Cosmology Project,Type I
1325,1998ax, ,ANON,164.31749999999997,-3.566666666666666,,149896.0, ,22.3,>,Ia,164.31824999999998,-3.566444444444444,Supernova Cosmology Project,Type I
1327,1998az, ,ANON,164.33999999999995,-3.423333333333333,,137905.0, ,22.7,>,Ia,164.34075,-3.423055555555555,Supernova Cosmology Project,Type I
1320,1998as, ,ANON,163.485,-3.653333333333333,,107925.0, ,22.0,>,Ia,163.48424999999995,-3.652777777777777,Supernova Cosmology Project,Type I
1150,1997al,*,ANON,164.37749999999997,-3.246666666666666,,185871.0, ,24.0,>,Ia,164.37629166666665,-3.2471388888888884,Supernova Cosmology Project,Type I
1326,1998ay, ,ANON,164.33999999999995,-3.246666666666666,,191867.0, ,22.9,>,Ia,164.33962499999998,-3.247194444444444,Supernova Cosmology Project,Type I
1151,1997am,*,ANON,164.38249999999996,-3.2299999999999995,,124714.0,.....P,22.9,>,Ia,164.38133333333332,-3.230083333333333,Supernova Cosmology Project,Type I
1451,1999P, ,LEDA1133909,161.03499999999997,-0.8199999999999998,,18286.0, ,21.8,>,Ib/c,161.03633333333332,-0.8179166666666665,High-Z Supernova Search Team,Type I
2111,2001ki, ,LEDA3110595,162.24249999999998,-0.4466666666666666,,31844.0, ,19.3,>,Ia,162.2433333333333,-0.4458888888888888,"Madgwick, Hewett, Mortlock, Wang (Sloan DigitalSky Survey (SDSS))",Type I
1101,1996cf,*,ANON,162.21249999999998,0.0583333333333333,,170882.0,.S..6.,22.7,>,Ia,162.2123333333333,0.0584444444444444,Supernova Cosmology Project,Type I
2824,2004ah, ,ANON,161.4475,-0.1166666666666666,,143900.0, ,23.3,>,Ia,161.44754166666664,-0.1161388888888888,"Riello, Benetti, Cappellaro, Patat, Botticella, Altavilla, Pastorello, Turatto, Valenti",Type I
1174,1997bj, ,ANON,160.61,0.0266666666666666,,104927.0, ,21.8,>,Ia,160.61104166666664,0.0264999999999999,High-Z Supernova Search Team,Type I
1147,1997ai,*,ANON,162.23999999999998,0.5299999999999999,,134907.0, ,22.3,>,Ia,162.24004166666666,0.5305555555555554,Supernova Cosmology Project,Type I
1039,1996V, ,N 3644,170.38499999999996,2.81,66.0,7109.0,PSB.1P,16.5,>,Ia,170.38012499999996,2.811222222222222,Mueller,Type I
1288,1998M, ,ANON,173.43499999999997,4.086666666666666,,189000.0,.E?..L,23.3,>,Ia,173.43487499999998,4.087055555555555,High-Z Supernova Search Team,Type I
2591,2003eh, ,M 01-29-003,167.09999999999997,3.4983333333333326,66.0,7651.0,.S..3.,17.6,>,Ia,167.10141666666664,3.4963888888888883,"Ganeshalingam, Graham, Pugh, Li+",Type I
1478,1999aq, ,LEDA1048670,144.545,-5.1483333333333325,,14990.0, ,18.8,>,Ia,144.5449583333333,-5.148944444444444,Supernova Cosmology Project,Type I
2461,2003D, ,M-01-25-9,144.72249999999997,-4.848333333333333,,6628.0,ME....,17.5,>,IaPec,144.72299999999998,-4.851416666666666,"Puckett, Langoussis",Type I
1701,2000bn, ,ANON,143.9225,-4.536666666666666,,, ,18.8,>,Ia,143.9214583333333,-4.537027777777777,"Strolger, Nearby Galaxies Supernova Search",Type I
1455,1999T, ,ANON,141.7575,-5.673333333333333,,206857.0, ,24.1,>,Ia,141.75737499999997,-5.672777777777777,High-Z Supernova Search Team,Type I
1309,1998ah, ,ANON,142.06499999999997,-5.366666666666666,,129000.0, ,22.6,>,Ia,142.0655833333333,-5.366083333333332,High-Z Supernova Search Team,Type I
1456,1999U, ,ANON,141.67999999999998,-5.633333333333333,,149896.0,.E?..E,23.1,>,Ia,141.67899999999997,-5.632722222222221,High-Z Supernova Search Team,Type I
1311,1998aj, ,ANON,141.9825,-4.998333333333332,,249000.0,.....E,24.1,>,Ia,141.98233333333332,-4.999138888888888,High-Z Supernova Search Team,Type I
1454,1999S, ,ANON,142.03249999999997,-4.976666666666666,,137905.0, ,23.8,>,Ia,142.03366666666665,-4.97711111111111,High-Z Supernova Search Team,Type I
1304,1998ac, ,ANON,142.83249999999998,-5.2733333333333325,,138000.0, ,23.7,>,Ia,142.83333333333331,-5.273416666666666,High-Z Supernova Search Team,Type I
1285,1998J, ,ANON,142.7925,-4.759999999999999,,248828.0,.S?..L,23.5,>,Ia,142.79366666666664,-4.760138888888888,High-Z Supernova Search Team,Type I
1453,1999R, ,ANON,142.12249999999997,-4.623333333333333,,203859.0, ,23.5,>,Ia,142.12191666666664,-4.622444444444444,High-Z Supernova Search Team,Type I
1618,1999gf, ,U 5515,153.40999999999997,-0.9249999999999998,,13293.0,.E+..P,17.5,>,Ia,153.40416666666664,-0.9359999999999998,Lick Observatory Supernova Search,Type I
1522,1999cj, ,ANON,153.51,-0.2333333333333333,,107925.0, ,22.0,>,Ia,153.51024999999998,-0.2340277777777777,European Supernova Cosmology Consortium,Type I
1814,2000fx, ,LEDA3112740,154.50249999999997,-0.0333333333333333,,19546.0, ,18.7,>,Ia,154.5019583333333,-0.0327777777777777,"Madgwick, Hewett, Mortlock, Wang (Sloan DigitalSky Survey (SDSS))",Type I
1146,1997ah,*,ANON,150.0125,-0.3916666666666666,,218849.0, ,23.6,>,Ia:,150.01216666666664,-0.391861111111111,Supernova Cosmology Project,Type I
1145,1997ag,*,ANON,149.72249999999997,-0.3416666666666666,,176878.0, ,23.2,>,Ia,149.72229166666665,-0.3413888888888888,Supernova Cosmology Project,Type I
2120,2001kr, ,LEDA1180499,149.81499999999997,0.9666666666666666,,26420.0, ,19.1,>,Ia,149.81562499999998,0.9673333333333332,"Madgwick, Hewett, Mortlock, Wang (Sloan DigitalSky Survey (SDSS))",Type I
2118,2001kp, ,LEDA1184611,147.96999999999997,1.1016666666666666,,19007.0, ,18.2,>,Ia,147.97116666666665,1.101611111111111,"Madgwick, Hewett, Mortlock, Wang (Sloan DigitalSky Survey (SDSS))",Type I
1447,1999L, ,ANON,142.1325,-0.3266666666666666,,194865.0, ,23.2,>,Ia,142.13316666666665,-0.3266388888888888,High-Z Supernova Search Team,Type I
2115,2001km, ,LEDA3109201,137.90999999999997,-0.7149999999999999,,21045.0, ,18.4,>,Ia,137.90991666666665,-0.7149999999999999,"Madgwick, Hewett, Mortlock, Wang (Sloan DigitalSky Survey (SDSS))",Type I
1479,1999ar, ,ANON,140.06749999999997,0.5616666666666665,,44969.0, ,19.7,>,Ia,140.06666666666663,0.5609999999999999,Supernova Cosmology Project,Type I
963,1995D, ,N 2962,145.22499999999997,5.166666666666666,52.0,1966.0,RLXT+.,13.4,=,Ia,145.22829166666665,5.140722222222221,Kushida,Type I
2466,2003I, ,I 2481,141.86999999999998,3.93,57.0,5322.0,.S..5.,17.6,>,Ib,141.87283333333332,3.9293333333333327,"Puckett, Langoussis",Type I
2170,2002au, ,U 5100,143.65999999999997,5.841666666666666,62.0,5514.0,.SBS3.,17.3,>,Ia:,143.65654166666664,5.837694444444444,"Puckett, Langoussis; Martin, Li +",Type I
2027,2001hc, ,ANON,146.1325,8.033333333333331,,104927.0, ,21.4,>,Ia,146.13133333333332,8.03411111111111,Supernova Cosmology Project,Type I
2469,2003L, ,N 3506,165.80499999999998,11.076666666666664,24.0,6403.0,.S..5.,15.1,>,Ic,165.80137499999998,11.07725,"Boles; Schwartz, Swift, Li+",Type I
1348,1998bu, ,N 3368,161.68999999999997,11.82,48.0,897.0,.SBT2.,11.9,=,Ia,161.69179166666663,11.835305555555554,Villi,Type I
2515,2003bi, ,LEDA1411081,161.02249999999998,12.525,,27881.0, ,19.6,>,Ia,161.02487499999998,12.526305555555554,"Wood-Vasey, Aldering, Nugent",Type I
2018,2001gt, ,ANON,150.665,7.274999999999999,,167884.0, ,22.7,>,Ia,150.66379166666664,7.275833333333332,Supernova Cosmology Project,Type I
2019,2001gu, ,ANON,150.86999999999998,7.409999999999999,,95934.0, ,23.7,>,Ia,150.86920833333332,7.410805555555554,Supernova Cosmology Project,Type I
2016,2001gr, ,ANON,151.09749999999997,7.679999999999999,,162188.0, ,23.3,>,Ia,151.0969583333333,7.680083333333332,Supernova Cosmology Project,Type I
2020,2001gv, ,ANON,150.08749999999998,6.868333333333332,,198163.0, ,23.7,>,Ia,150.08825,6.867722222222222,Supernova Cosmology Project,Type I
2025,2001ha, ,ANON,151.64,7.634999999999999,,173880.0, ,23.5,>,Ia,151.63958333333332,7.634222222222221,Supernova Cosmology Project,Type I
2832,2004ap, ,P29306,151.43499999999997,10.276666666666666,,7177.0, ,16.5,>,Ia,151.43254166666665,10.271416666666664,"Graham, Li+",Type I
2879,2004ck, ,P29879,153.64499999999998,11.866666666666664,,8774.0, ,19.8,>,Ia,153.64666666666665,11.868249999999998,SDSS Collaboration,Type I
2834,2004ar, ,LEDA1394145,149.95,11.473333333333333,,18107.0, ,18.3,>,Ia,149.95070833333332,11.474027777777776,Connolly+ (Sloan Digital Sky Survey collaboration),Type I
931,1994K, ,P28944,150.1075,12.871666666666664,,7145.0, ,17.5,>,Ia,150.10254166666664,12.87547222222222,Mueller,Type I
2878,2004cj, ,LEDA1397530,155.70999999999998,11.703333333333331,,30579.0, ,20.1,>,Ia,155.7088333333333,11.702999999999998,SDSS Collaboration,Type I
619,1986A, ,N 3367,161.64499999999998,13.753333333333332,12.0,3037.0,.SBT5.,14.4,=,Ia,161.65249999999995,13.750277777777775,"Evans, Cameron, Leibundgut, Lovas",Type I
2482,2003aa, ,N 3367,161.64499999999998,13.749999999999998,12.0,3037.0,.SBT5.,15.9,=,IaPec,161.65341666666666,13.758944444444442,"Swift, Pugh, Li+",Type I
2802,2004L, ,M 03-27-38,156.76749999999998,16.01833333333333,24.0,9686.0,.S..5.,16.8,>,Ia,156.76712499999996,16.018694444444442,"Pugh, Li+",Type I
601,1985B, ,N 4045,180.675,1.978333333333333,53.0,1981.0,.SBR1.,13.0,>,Ia,180.68366666666665,1.9793055555555552,Horiguchi,Type I
1819,2001A, ,N 4261,184.8475,5.824999999999999,,2238.0,.E.2+.,18.4,>,Ia,184.845875,5.827916666666666,"Modjaz, Li, Schwartz +",Type I
1302,1998aa, ,LEDA1327262,186.385,7.649999999999999,30.0,11152.0,.S....,18.0,>,Ia,186.38604166666664,7.649722222222221,Antezana,Type I
1726,2000cm, ,FGC 1384,183.25,7.298333333333332,90.0,2197.0,.S..9.,15.0,>,Ia,183.247625,7.300194444444443,Mueller,Type I
924,1994D, ,N 4526,188.5125,7.699999999999999,71.0,448.0,.LXS0*,11.8,=,Ia,188.5102083333333,7.701305555555554,"Treffers, Filippenko, Van Dyk, Richmond",Type I
893,1993I, ,M 02-32-144,188.68,9.003333333333332,47.0,12861.0,.L....,18.0,>,Ia,188.67791666666665,9.002194444444443,Pollas,Type I
716,1990B, ,N 4568,189.145,11.236666666666665,65.0,2255.0,.SAT4.,14.5,>,Ib,189.1409583333333,11.24161111111111,"Perlmutter, Pennypacker",Type I
2871,2004cc, ,N 4568,189.1425,11.238333333333332,65.0,2255.0,.S..4.,17.1,>,Ic,189.1433333333333,11.242444444444445,Li+,Type I
234,1963I, ,N 4178,183.1925,10.863333333333332,76.0,378.0,.SBT6.,13.1,=,I,183.19004166666664,10.85861111111111,Zaitseva,Type I
12,1919A, ,N 4486,187.7075,12.39,,1307.0,.E+0+P,12.3,=,I,187.70291666666665,12.417777777777776,Balanowsky,Type I
2983,2004gk, ,I 3311,186.3875,12.259999999999998,87.0,-122.0,.S..7.,13.3,>,Ic,186.3884583333333,12.261138888888889,"Quimby, Gerardy, Hoeflich, Wheeler",Type I
808,1991bg, ,N 4374,186.2675,12.886666666666663,,1060.0,.E.1..,14.8,=,IaPec,186.2654583333333,12.871083333333331,Kushida,Type I
507,1980I,*,N 4374-4406,,,,, ,12.5,=,Ia,186.39791666666665,12.893055555555554,Rosker,Type I
1038,1996U, ,ANON,177.64,10.446666666666664,,128911.0, ,22.2,>,Ia,177.63962499999997,10.445944444444445,High-Z Supernova Search Team,Type I
926,1994F, ,ANON,177.49749999999997,10.714999999999998,,106126.0, ,22.0,>,Ia,177.4980833333333,10.71611111111111,"Perlmutter, Pennypacker, et al.",Type I
1787,2000ew, ,N 3810,175.24249999999998,11.47,47.0,993.0,.SAT5.,14.1,>,Ic,175.24391666666665,11.465583333333331,"Puckett, Langoussis",Type I
1233,1997dq, ,N 3810,175.24249999999998,11.47,47.0,993.0,.SAT5.,15.0,>,Ib,175.23291666666665,11.479361111111109,Aoki,Type I
371,1971G, ,N 4165,183.05,13.246666666666664,54.0,1859.0,.SBR1.,13.5,=,Ia,183.05,13.237777777777776,Rosino,Type I
829,1992P, ,I 3690,190.7075,10.36,71.0,7615.0,.S..4.,16.1,=,Ia,190.7039583333333,10.360416666666666,Antezana,Type I
2813,2004W, ,N 4649,190.9175,11.553333333333333,,1117.0,.E....,18.8,>,Ia,190.90216666666663,11.530777777777775,"Moore, Li+",Type I
193,1961H, ,N 4564,189.1125,11.438333333333333,,1142.0,.E....,11.8,=,Ia,189.1138333333333,11.44025,Romano,Type I
695,1989M, ,N 4579,189.435,11.818333333333332,38.0,1519.0,.SBT3.,12.6,=,Ia,189.4198333333333,11.82397222222222,Kimeridze,Type I
727,1990N, ,N 4639,190.7175,13.258333333333333,51.0,1010.0,.SBT4.,12.7,=,Ia,190.73641666666663,13.256666666666664,Thouvenot,Type I
835,1992V, ,P41858,188.695,14.561666666666664,27.0,13720.0,.S....,18.0,>,Ia,188.6914583333333,14.55972222222222,Pollas,Type I
1524,1999cl, ,N 4501,187.9975,14.419999999999998,59.0,2281.0,.SAT3.,13.4,=,Ia,187.983375,14.42647222222222,Lick Observatory Supernova Search,Type I
578,1984A, ,N 4419,186.7375,15.046666666666663,73.0,-261.0,.SBS1.,12.4,=,Ia,186.73229166666664,15.055027777777775,Kimeridze,Type I
1824,2001F, ,I  867,199.3325,20.63833333333333,40.0,6870.0,.SBS5.,16.5,>,Ia,199.33354166666663,20.636055555555554,"Modjaz, Li +",Type I
165,1959E, ,N 4321,185.73,15.82333333333333,36.0,1571.0,.SXS4.,17.5,>,I,185.7454583333333,15.817027777777776,Humason,Type I
5,1901B, ,N 4321,185.73,15.82333333333333,36.0,1571.0,.SBS4.,15.6,>,I,185.6983333333333,15.82361111111111,Curtis,Type I
185,1960R, ,N 4382,186.3525,18.19,40.0,729.0,.LAS+P,12.0,=,I,186.35354166666664,18.15544444444444,"Rosino, Gates",Type I
1650,2000O, ,M 03-31-61,182.8125,17.888333333333332,34.0,7042.0,.S..5.,17.0,>,Ia,182.81491666666665,17.892277777777775,Puckett,Type I
1360,1998cg, ,ANON,184.575,20.741666666666664,,35675.0, ,18.5,>,Ia,184.57554166666665,20.74058333333333,"Gal-Yam, Maoz",Type I
1901,2001cg, ,I 3900,193.9225,27.25166666666666,50.0,7115.0,.LB..*,17.8,>,Ia,193.92029166666663,27.25108333333333,LOTOSS,Type I
189,1961D, ,M 05-30-101,192.725,27.84166666666666,,7604.0,.E.0..,16.2,=,I,192.73504166666663,27.838638888888884,Kearns,Type I
684,1989B, ,N 3627,170.06249999999997,12.991666666666664,64.0,727.0,.SBS3.,11.9,=,Ia,170.05808333333331,13.005416666666664,"Evans, Manzini, Kane, Lucas",Type I
2392,2002ji, ,N 3655,170.72749999999996,16.589999999999996,50.0,1473.0,.S..5.,14.7,=,Ib/c,170.72145833333332,16.58611111111111,"Qiu, Hu",Type I
1834,2001P, ,N 3947,178.33499999999998,20.751666666666665,41.0,6197.0,RSBT3.,17.5,>,Ia,178.3398333333333,20.748138888888885,Li +,Type I
2815,2004Y, ,LEDA1654845,175.86749999999998,21.675,,20746.0, ,18.5,>,Ia,175.86774999999997,21.67508333333333,Li+,Type I
2167,2002ar, ,N 3746,174.43249999999998,22.01,60.0,9022.0,.SBR3.,16.5,>,Ia,174.43299999999996,22.009555555555558,Li +,Type I
951,1994ae, ,N 3370,161.76749999999998,17.27333333333333,56.0,1279.0,.SAS5.,13.2,=,Ia,161.75812499999998,17.275305555555555,"Van Dyk, Treffers, Richmond, Filippenko, Paik",Type I
